0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,label
-77.3341064453125,-76.4607925415039,-76.2150650024414,-77.14128875732422,-75.88724517822266,-76.21593475341797,-77.17232513427734,-78.58796691894531,-77.4261474609375,-79.13127899169922,-81.0250473022461,-81.87637329101562,-81.62275695800781,-82.26907348632812,-82.38230895996094,-81.90426635742188,-79.78475952148438,-79.9360122680664,-81.47136688232422,-81.48699188232422,-81.13526153564453,-81.38031005859375,-81.14423370361328,-80.90959930419922,-81.27058410644531,-80.62860107421875,-79.64350891113281,-79.61082458496094,-80.71855163574219,-81.8833999633789,-82.38578033447266,-80.15410614013672,-78.57942962646484,-77.61482238769531,-78.22663879394531,-78.80648803710938,-77.59817504882812,-76.64553833007812,-77.67442321777344,-78.5020523071289,-78.75630950927734,-78.2700424194336,-78.8263168334961,-76.04359436035156,-77.35213470458984,-79.80097198486328,-81.50983428955078,-82.57609558105469,-82.961181640625,-83.49967956542969,1.0
-76.4607925415039,-76.2150650024414,-77.14128875732422,-75.88724517822266,-76.21593475341797,-77.17232513427734,-78.58796691894531,-77.4261474609375,-79.13127899169922,-81.0250473022461,-81.87637329101562,-81.62275695800781,-82.26907348632812,-82.38230895996094,-81.90426635742188,-79.78475952148438,-79.9360122680664,-81.47136688232422,-81.48699188232422,-81.13526153564453,-81.38031005859375,-81.14423370361328,-80.90959930419922,-81.27058410644531,-80.62860107421875,-79.64350891113281,-79.61082458496094,-80.71855163574219,-81.8833999633789,-82.38578033447266,-80.15410614013672,-78.57942962646484,-77.61482238769531,-78.22663879394531,-78.80648803710938,-77.59817504882812,-76.64553833007812,-77.67442321777344,-78.5020523071289,-78.75630950927734,-78.2700424194336,-78.8263168334961,-76.04359436035156,-77.35213470458984,-79.80097198486328,-81.50983428955078,-82.57609558105469,-82.961181640625,-83.49967956542969,-83.85053253173828,1.0
-79.78475952148438,-79.9360122680664,-81.47136688232422,-81.48699188232422,-81.13526153564453,-81.38031005859375,-81.14423370361328,-80.90959930419922,-81.27058410644531,-80.62860107421875,-79.64350891113281,-79.61082458496094,-80.71855163574219,-81.8833999633789,-82.38578033447266,-80.15410614013672,-78.57942962646484,-77.61482238769531,-78.22663879394531,-78.80648803710938,-77.59817504882812,-76.64553833007812,-77.67442321777344,-78.5020523071289,-78.75630950927734,-78.2700424194336,-78.8263168334961,-76.04359436035156,-77.35213470458984,-79.80097198486328,-81.50983428955078,-82.57609558105469,-82.961181640625,-83.49967956542969,-83.85053253173828,-83.1192855834961,-82.63162994384766,-83.46871948242188,-83.25435638427734,-82.47261047363281,-83.87483978271484,-83.61624145507812,-82.6275405883789,-82.52101135253906,-83.1242904663086,-83.51692199707031,-82.70568084716797,-83.45524597167969,-83.6897964477539,-84.10287475585938,1.0
-81.47136688232422,-81.48699188232422,-81.13526153564453,-81.38031005859375,-81.14423370361328,-80.90959930419922,-81.27058410644531,-80.62860107421875,-79.64350891113281,-79.61082458496094,-80.71855163574219,-81.8833999633789,-82.38578033447266,-80.15410614013672,-78.57942962646484,-77.61482238769531,-78.22663879394531,-78.80648803710938,-77.59817504882812,-76.64553833007812,-77.67442321777344,-78.5020523071289,-78.75630950927734,-78.2700424194336,-78.8263168334961,-76.04359436035156,-77.35213470458984,-79.80097198486328,-81.50983428955078,-82.57609558105469,-82.961181640625,-83.49967956542969,-83.85053253173828,-83.1192855834961,-82.63162994384766,-83.46871948242188,-83.25435638427734,-82.47261047363281,-83.87483978271484,-83.61624145507812,-82.6275405883789,-82.52101135253906,-83.1242904663086,-83.51692199707031,-82.70568084716797,-83.45524597167969,-83.6897964477539,-84.10287475585938,-82.50773620605469,-82.27625274658203,1.0
-80.90959930419922,-81.27058410644531,-80.62860107421875,-79.64350891113281,-79.61082458496094,-80.71855163574219,-81.8833999633789,-82.38578033447266,-80.15410614013672,-78.57942962646484,-77.61482238769531,-78.22663879394531,-78.80648803710938,-77.59817504882812,-76.64553833007812,-77.67442321777344,-78.5020523071289,-78.75630950927734,-78.2700424194336,-78.8263168334961,-76.04359436035156,-77.35213470458984,-79.80097198486328,-81.50983428955078,-82.57609558105469,-82.961181640625,-83.49967956542969,-83.85053253173828,-83.1192855834961,-82.63162994384766,-83.46871948242188,-83.25435638427734,-82.47261047363281,-83.87483978271484,-83.61624145507812,-82.6275405883789,-82.52101135253906,-83.1242904663086,-83.51692199707031,-82.70568084716797,-83.45524597167969,-83.6897964477539,-84.10287475585938,-82.50773620605469,-82.27625274658203,-83.43136596679688,-85.12744903564453,-85.07763671875,-84.21495819091797,-82.31794738769531,1.0
-81.27058410644531,-80.62860107421875,-79.64350891113281,-79.61082458496094,-80.71855163574219,-81.8833999633789,-82.38578033447266,-80.15410614013672,-78.57942962646484,-77.61482238769531,-78.22663879394531,-78.80648803710938,-77.59817504882812,-76.64553833007812,-77.67442321777344,-78.5020523071289,-78.75630950927734,-78.2700424194336,-78.8263168334961,-76.04359436035156,-77.35213470458984,-79.80097198486328,-81.50983428955078,-82.57609558105469,-82.961181640625,-83.49967956542969,-83.85053253173828,-83.1192855834961,-82.63162994384766,-83.46871948242188,-83.25435638427734,-82.47261047363281,-83.87483978271484,-83.61624145507812,-82.6275405883789,-82.52101135253906,-83.1242904663086,-83.51692199707031,-82.70568084716797,-83.45524597167969,-83.6897964477539,-84.10287475585938,-82.50773620605469,-82.27625274658203,-83.43136596679688,-85.12744903564453,-85.07763671875,-84.21495819091797,-82.31794738769531,-83.10928344726562,1.0
-81.50983428955078,-82.57609558105469,-82.961181640625,-83.49967956542969,-83.85053253173828,-83.1192855834961,-82.63162994384766,-83.46871948242188,-83.25435638427734,-82.47261047363281,-83.87483978271484,-83.61624145507812,-82.6275405883789,-82.52101135253906,-83.1242904663086,-83.51692199707031,-82.70568084716797,-83.45524597167969,-83.6897964477539,-84.10287475585938,-82.50773620605469,-82.27625274658203,-83.43136596679688,-85.12744903564453,-85.07763671875,-84.21495819091797,-82.31794738769531,-83.10928344726562,-84.07444763183594,-83.5748519897461,-83.03312683105469,-83.26459503173828,-84.43811798095703,-84.23471069335938,-83.36373138427734,-84.2340087890625,-83.64444732666016,-84.40205383300781,-85.53305053710938,-85.64730834960938,-85.48619842529297,-84.93803405761719,-85.08655548095703,-84.41865539550781,-83.01795196533203,-78.52786254882812,-75.85401916503906,-77.42512512207031,-77.48806762695312,-77.01007080078125,1.0
-83.49967956542969,-83.85053253173828,-83.1192855834961,-82.63162994384766,-83.46871948242188,-83.25435638427734,-82.47261047363281,-83.87483978271484,-83.61624145507812,-82.6275405883789,-82.52101135253906,-83.1242904663086,-83.51692199707031,-82.70568084716797,-83.45524597167969,-83.6897964477539,-84.10287475585938,-82.50773620605469,-82.27625274658203,-83.43136596679688,-85.12744903564453,-85.07763671875,-84.21495819091797,-82.31794738769531,-83.10928344726562,-84.07444763183594,-83.5748519897461,-83.03312683105469,-83.26459503173828,-84.43811798095703,-84.23471069335938,-83.36373138427734,-84.2340087890625,-83.64444732666016,-84.40205383300781,-85.53305053710938,-85.64730834960938,-85.48619842529297,-84.93803405761719,-85.08655548095703,-84.41865539550781,-83.01795196533203,-78.52786254882812,-75.85401916503906,-77.42512512207031,-77.48806762695312,-77.01007080078125,-76.61082458496094,-74.46775817871094,-73.52752685546875,1.0
-82.63162994384766,-83.46871948242188,-83.25435638427734,-82.47261047363281,-83.87483978271484,-83.61624145507812,-82.6275405883789,-82.52101135253906,-83.1242904663086,-83.51692199707031,-82.70568084716797,-83.45524597167969,-83.6897964477539,-84.10287475585938,-82.50773620605469,-82.27625274658203,-83.43136596679688,-85.12744903564453,-85.07763671875,-84.21495819091797,-82.31794738769531,-83.10928344726562,-84.07444763183594,-83.5748519897461,-83.03312683105469,-83.26459503173828,-84.43811798095703,-84.23471069335938,-83.36373138427734,-84.2340087890625,-83.64444732666016,-84.40205383300781,-85.53305053710938,-85.64730834960938,-85.48619842529297,-84.93803405761719,-85.08655548095703,-84.41865539550781,-83.01795196533203,-78.52786254882812,-75.85401916503906,-77.42512512207031,-77.48806762695312,-77.01007080078125,-76.61082458496094,-74.46775817871094,-73.52752685546875,-73.3263168334961,-72.8247299194336,-72.46793365478516,1.0
-83.46871948242188,-83.25435638427734,-82.47261047363281,-83.87483978271484,-83.61624145507812,-82.6275405883789,-82.52101135253906,-83.1242904663086,-83.51692199707031,-82.70568084716797,-83.45524597167969,-83.6897964477539,-84.10287475585938,-82.50773620605469,-82.27625274658203,-83.43136596679688,-85.12744903564453,-85.07763671875,-84.21495819091797,-82.31794738769531,-83.10928344726562,-84.07444763183594,-83.5748519897461,-83.03312683105469,-83.26459503173828,-84.43811798095703,-84.23471069335938,-83.36373138427734,-84.2340087890625,-83.64444732666016,-84.40205383300781,-85.53305053710938,-85.64730834960938,-85.48619842529297,-84.93803405761719,-85.08655548095703,-84.41865539550781,-83.01795196533203,-78.52786254882812,-75.85401916503906,-77.42512512207031,-77.48806762695312,-77.01007080078125,-76.61082458496094,-74.46775817871094,-73.52752685546875,-73.3263168334961,-72.8247299194336,-72.46793365478516,-72.76493072509766,1.0
-84.07444763183594,-83.5748519897461,-83.03312683105469,-83.26459503173828,-84.43811798095703,-84.23471069335938,-83.36373138427734,-84.2340087890625,-83.64444732666016,-84.40205383300781,-85.53305053710938,-85.64730834960938,-85.48619842529297,-84.93803405761719,-85.08655548095703,-84.41865539550781,-83.01795196533203,-78.52786254882812,-75.85401916503906,-77.42512512207031,-77.48806762695312,-77.01007080078125,-76.61082458496094,-74.46775817871094,-73.52752685546875,-73.3263168334961,-72.8247299194336,-72.46793365478516,-72.76493072509766,-72.9789810180664,-72.53121948242188,-74.51908874511719,-75.4407730102539,-75.10858917236328,-74.74349212646484,-75.10001373291016,-75.91638946533203,-76.40364074707031,-76.5829849243164,-75.70619201660156,-75.13068389892578,-76.39031982421875,-77.34481811523438,-77.679443359375,-77.71732330322266,-76.29299926757812,-75.36784362792969,-74.636474609375,-75.28245544433594,-75.37592315673828,1.0
-83.5748519897461,-83.03312683105469,-83.26459503173828,-84.43811798095703,-84.23471069335938,-83.36373138427734,-84.2340087890625,-83.64444732666016,-84.40205383300781,-85.53305053710938,-85.64730834960938,-85.48619842529297,-84.93803405761719,-85.08655548095703,-84.41865539550781,-83.01795196533203,-78.52786254882812,-75.85401916503906,-77.42512512207031,-77.48806762695312,-77.01007080078125,-76.61082458496094,-74.46775817871094,-73.52752685546875,-73.3263168334961,-72.8247299194336,-72.46793365478516,-72.76493072509766,-72.9789810180664,-72.53121948242188,-74.51908874511719,-75.4407730102539,-75.10858917236328,-74.74349212646484,-75.10001373291016,-75.91638946533203,-76.40364074707031,-76.5829849243164,-75.70619201660156,-75.13068389892578,-76.39031982421875,-77.34481811523438,-77.679443359375,-77.71732330322266,-76.29299926757812,-75.36784362792969,-74.636474609375,-75.28245544433594,-75.37592315673828,-75.2507095336914,1.0
-84.43811798095703,-84.23471069335938,-83.36373138427734,-84.2340087890625,-83.64444732666016,-84.40205383300781,-85.53305053710938,-85.64730834960938,-85.48619842529297,-84.93803405761719,-85.08655548095703,-84.41865539550781,-83.01795196533203,-78.52786254882812,-75.85401916503906,-77.42512512207031,-77.48806762695312,-77.01007080078125,-76.61082458496094,-74.46775817871094,-73.52752685546875,-73.3263168334961,-72.8247299194336,-72.46793365478516,-72.76493072509766,-72.9789810180664,-72.53121948242188,-74.51908874511719,-75.4407730102539,-75.10858917236328,-74.74349212646484,-75.10001373291016,-75.91638946533203,-76.40364074707031,-76.5829849243164,-75.70619201660156,-75.13068389892578,-76.39031982421875,-77.34481811523438,-77.679443359375,-77.71732330322266,-76.29299926757812,-75.36784362792969,-74.636474609375,-75.28245544433594,-75.37592315673828,-75.2507095336914,-75.13577270507812,-75.53131866455078,-76.25879669189453,1.0
-84.23471069335938,-83.36373138427734,-84.2340087890625,-83.64444732666016,-84.40205383300781,-85.53305053710938,-85.64730834960938,-85.48619842529297,-84.93803405761719,-85.08655548095703,-84.41865539550781,-83.01795196533203,-78.52786254882812,-75.85401916503906,-77.42512512207031,-77.48806762695312,-77.01007080078125,-76.61082458496094,-74.46775817871094,-73.52752685546875,-73.3263168334961,-72.8247299194336,-72.46793365478516,-72.76493072509766,-72.9789810180664,-72.53121948242188,-74.51908874511719,-75.4407730102539,-75.10858917236328,-74.74349212646484,-75.10001373291016,-75.91638946533203,-76.40364074707031,-76.5829849243164,-75.70619201660156,-75.13068389892578,-76.39031982421875,-77.34481811523438,-77.679443359375,-77.71732330322266,-76.29299926757812,-75.36784362792969,-74.636474609375,-75.28245544433594,-75.37592315673828,-75.2507095336914,-75.13577270507812,-75.53131866455078,-76.25879669189453,-75.69158935546875,1.0
-83.64444732666016,-84.40205383300781,-85.53305053710938,-85.64730834960938,-85.48619842529297,-84.93803405761719,-85.08655548095703,-84.41865539550781,-83.01795196533203,-78.52786254882812,-75.85401916503906,-77.42512512207031,-77.48806762695312,-77.01007080078125,-76.61082458496094,-74.46775817871094,-73.52752685546875,-73.3263168334961,-72.8247299194336,-72.46793365478516,-72.76493072509766,-72.9789810180664,-72.53121948242188,-74.51908874511719,-75.4407730102539,-75.10858917236328,-74.74349212646484,-75.10001373291016,-75.91638946533203,-76.40364074707031,-76.5829849243164,-75.70619201660156,-75.13068389892578,-76.39031982421875,-77.34481811523438,-77.679443359375,-77.71732330322266,-76.29299926757812,-75.36784362792969,-74.636474609375,-75.28245544433594,-75.37592315673828,-75.2507095336914,-75.13577270507812,-75.53131866455078,-76.25879669189453,-75.69158935546875,-75.62325286865234,-75.25919342041016,-75.49646759033203,1.0
-85.53305053710938,-85.64730834960938,-85.48619842529297,-84.93803405761719,-85.08655548095703,-84.41865539550781,-83.01795196533203,-78.52786254882812,-75.85401916503906,-77.42512512207031,-77.48806762695312,-77.01007080078125,-76.61082458496094,-74.46775817871094,-73.52752685546875,-73.3263168334961,-72.8247299194336,-72.46793365478516,-72.76493072509766,-72.9789810180664,-72.53121948242188,-74.51908874511719,-75.4407730102539,-75.10858917236328,-74.74349212646484,-75.10001373291016,-75.91638946533203,-76.40364074707031,-76.5829849243164,-75.70619201660156,-75.13068389892578,-76.39031982421875,-77.34481811523438,-77.679443359375,-77.71732330322266,-76.29299926757812,-75.36784362792969,-74.636474609375,-75.28245544433594,-75.37592315673828,-75.2507095336914,-75.13577270507812,-75.53131866455078,-76.25879669189453,-75.69158935546875,-75.62325286865234,-75.25919342041016,-75.49646759033203,-75.74280548095703,-75.37749481201172,1.0
-75.28245544433594,-75.37592315673828,-75.2507095336914,-75.13577270507812,-75.53131866455078,-76.25879669189453,-75.69158935546875,-75.62325286865234,-75.25919342041016,-75.49646759033203,-75.74280548095703,-75.37749481201172,-75.09075927734375,-74.99401092529297,-74.51656341552734,-75.155517578125,-75.2050552368164,-75.06951141357422,-74.97715759277344,-74.94170379638672,-74.46333312988281,-74.15474700927734,-74.05984497070312,-74.05189514160156,-74.05321502685547,-74.98155212402344,-73.69632720947266,-73.5754623413086,-74.74720001220703,-75.03472137451172,-75.419921875,-74.69847869873047,-73.67830657958984,-73.67032623291016,-73.42057800292969,-72.29412841796875,-72.08528900146484,-73.12627410888672,-73.7984619140625,-73.96798706054688,-72.51197052001953,-72.46955871582031,-75.11870574951172,-74.9552230834961,-73.30302429199219,-72.33653259277344,-73.03763580322266,-75.09587097167969,-75.79935455322266,-74.39961242675781,1.0
-75.37592315673828,-75.2507095336914,-75.13577270507812,-75.53131866455078,-76.25879669189453,-75.69158935546875,-75.62325286865234,-75.25919342041016,-75.49646759033203,-75.74280548095703,-75.37749481201172,-75.09075927734375,-74.99401092529297,-74.51656341552734,-75.155517578125,-75.2050552368164,-75.06951141357422,-74.97715759277344,-74.94170379638672,-74.46333312988281,-74.15474700927734,-74.05984497070312,-74.05189514160156,-74.05321502685547,-74.98155212402344,-73.69632720947266,-73.5754623413086,-74.74720001220703,-75.03472137451172,-75.419921875,-74.69847869873047,-73.67830657958984,-73.67032623291016,-73.42057800292969,-72.29412841796875,-72.08528900146484,-73.12627410888672,-73.7984619140625,-73.96798706054688,-72.51197052001953,-72.46955871582031,-75.11870574951172,-74.9552230834961,-73.30302429199219,-72.33653259277344,-73.03763580322266,-75.09587097167969,-75.79935455322266,-74.39961242675781,-73.8443832397461,1.0
-75.69158935546875,-75.62325286865234,-75.25919342041016,-75.49646759033203,-75.74280548095703,-75.37749481201172,-75.09075927734375,-74.99401092529297,-74.51656341552734,-75.155517578125,-75.2050552368164,-75.06951141357422,-74.97715759277344,-74.94170379638672,-74.46333312988281,-74.15474700927734,-74.05984497070312,-74.05189514160156,-74.05321502685547,-74.98155212402344,-73.69632720947266,-73.5754623413086,-74.74720001220703,-75.03472137451172,-75.419921875,-74.69847869873047,-73.67830657958984,-73.67032623291016,-73.42057800292969,-72.29412841796875,-72.08528900146484,-73.12627410888672,-73.7984619140625,-73.96798706054688,-72.51197052001953,-72.46955871582031,-75.11870574951172,-74.9552230834961,-73.30302429199219,-72.33653259277344,-73.03763580322266,-75.09587097167969,-75.79935455322266,-74.39961242675781,-73.8443832397461,-75.23783111572266,-74.85319519042969,-71.9220199584961,-72.50853729248047,-72.60375213623047,1.0
-72.08528900146484,-73.12627410888672,-73.7984619140625,-73.96798706054688,-72.51197052001953,-72.46955871582031,-75.11870574951172,-74.9552230834961,-73.30302429199219,-72.33653259277344,-73.03763580322266,-75.09587097167969,-75.79935455322266,-74.39961242675781,-73.8443832397461,-75.23783111572266,-74.85319519042969,-71.9220199584961,-72.50853729248047,-72.60375213623047,-74.79925537109375,-75.27020263671875,-73.16703796386719,-71.72000885009766,-69.36383819580078,-67.63506317138672,-67.00837707519531,-66.89868927001953,-66.86212921142578,-66.76350402832031,-66.61583709716797,-66.46158599853516,-66.32991027832031,-66.23196411132812,-66.16714477539062,-66.12950897216797,-66.11180114746094,-66.10743713378906,-64.67447662353516,-63.27753829956055,-65.10379791259766,-60.7796630859375,-58.510520935058594,-59.50143814086914,-60.473480224609375,-61.23702239990234,-60.96915435791016,-60.57670974731445,-60.35371780395508,-63.14943313598633,1.0
